company,title,location,url,job_id,timestamp,source
Apple,Recently Viewed,India - Gurgaon,https://careers.salesforce.com/en/jobs/#results,,2025-02-25 11:12:37,Apple
Apple,Partner Enablement Practitioner - India,India - Gurgaon,https://careers.salesforce.com/en/jobs/jr278149/partner-enablement-practitioner-india/,,2025-02-25 11:12:37,Apple
Apple,"Senior Director, Solution Development",India - Hyderabad,https://careers.salesforce.com/en/jobs/jr281898/senior-director-solution-development/,,2025-02-25 11:12:37,Apple
Apple,Account Executive - Communication/Media & Entertainment/Travel,India - Gurgaon,https://careers.salesforce.com/en/jobs/jr282023/account-executive-communicationmedia-entertainmenttravel/,,2025-02-25 11:12:37,Apple
Apple,Account Executive - Manufacturing,India - Gurgaon,https://careers.salesforce.com/en/jobs/jr278939/account-executive-manufacturing/,,2025-02-25 11:12:37,Apple
Apple,Lead Account Solution Engineer - Public Sector,India - Mumbai,https://careers.salesforce.com/en/jobs/jr283618/lead-account-solution-engineer-public-sector/,,2025-02-25 11:12:37,Apple
Apple,Territory Account Executive,India - Bangalore,https://careers.salesforce.com/en/jobs/jr278494/territory-account-executive/,,2025-02-25 11:12:37,Apple
Apple,Senior Solution Engineer - Retail & Consumer Goods,India - Mumbai,https://careers.salesforce.com/en/jobs/jr283595/senior-solution-engineer-retail-consumer-goods/,,2025-02-25 11:12:37,Apple
Apple,Senior Account Solution Engineer,India - Gurgaon,https://careers.salesforce.com/en/jobs/jr283709/senior-account-solution-engineer/,,2025-02-25 11:12:37,Apple
Apple,Senior Account Solution Engineer,India - Bangalore,https://careers.salesforce.com/en/jobs/jr283830/senior-account-solution-engineer/,,2025-02-25 11:12:37,Apple
Apple,Account Executive,India - Gurgaon,https://careers.salesforce.com/en/jobs/jr278933/account-executive/,,2025-02-25 11:12:37,Apple
Apple,Principal Solution Engineer - Mulesoft,"India - Bangalore
							India - Gurgaon",https://careers.salesforce.com/en/jobs/jr283622/principal-solution-engineer-mulesoft/,,2025-02-25 11:12:37,Apple
Apple,Named Account Executive - Communication/Media & Entertainment/Travel,India - Gurgaon,https://careers.salesforce.com/en/jobs/jr282022/named-account-executive-communicationmedia-entertainmenttravel/,,2025-02-25 11:12:37,Apple
Apple,Account Solution Engineer,"India - Mumbai
							India - Gurgaon
							India - Bangalore",https://careers.salesforce.com/en/jobs/jr283577/account-solution-engineer/,,2025-02-25 11:12:37,Apple
Apple,Account Executive - Healthcare/Real Estate,India - Mumbai,https://careers.salesforce.com/en/jobs/jr278945/account-executive-healthcarereal-estate/,,2025-02-25 11:12:37,Apple
Apple,Lead/Principal Technical Architect,"India - Gurgaon
							India - Mumbai",https://careers.salesforce.com/en/jobs/jr281654/leadprincipal-technical-architect/,,2025-02-25 11:12:37,Apple
