company,title,location,url,job_id,timestamp,source
Unilever,"Director R&D, Lifestyle Nutrition
Bengaluru, India",,https://careers.unilever.com/job/bengaluru/director-r-and-d-lifestyle-nutrition/34155/77913408480,,2025-02-26 10:30:20,Unilever
Unilever,"Senior Nutritional Research Associate/Research Scientist, Health & Wellbeing
Bengaluru, India, Mumbai, India",,https://careers.unilever.com/job/bengaluru/senior-nutritional-research-associate-research-scientist-health-and-wellbeing/34155/77913407264,,2025-02-26 10:30:20,Unilever
Unilever,"Senior IT Sourcing Manager
Bengaluru, India",,https://careers.unilever.com/job/bengaluru/senior-it-sourcing-manager/34155/77874426224,,2025-02-26 10:30:20,Unilever
Unilever,"Digital Marketing Manager - Ice Cream
Mumbai, India",,https://careers.unilever.com/job/mumbai/digital-marketing-manager-ice-cream/34155/77864825248,,2025-02-26 10:30:20,Unilever
Unilever,"Assistant Procurement Manager – ODM Buying
Mumbai, India",,https://careers.unilever.com/job/mumbai/assistant-procurement-manager-odm-buying/34155/77864825216,,2025-02-26 10:30:20,Unilever
Unilever,"Marketing Manager – Ice Cream
Mumbai, India",,https://careers.unilever.com/job/mumbai/marketing-manager-ice-cream/34155/77864824352,,2025-02-26 10:30:20,Unilever
Unilever,"Business Integrity Officer – Foods & Special Projects
Bengaluru, India",,https://careers.unilever.com/job/bengaluru/business-integrity-officer-foods-and-special-projects/34155/77737057024,,2025-02-26 10:30:20,Unilever
Unilever,"B&W BG CSP Lead, India
Mumbai, India",,https://careers.unilever.com/job/mumbai/b-and-w-bg-csp-lead-india/34155/77679973040,,2025-02-26 10:30:20,Unilever
Unilever,"Digital Transformation Director – Procurement & BOS
Mumbai, India",,https://careers.unilever.com/job/mumbai/digital-transformation-director-procurement-and-bos/34155/77675039088,,2025-02-26 10:30:20,Unilever
Unilever,"Sr Carbon Measurement & Reporting Manager
Mumbai, India",,https://careers.unilever.com/job/mumbai/sr-carbon-measurement-and-reporting-manager/34155/77628257040,,2025-02-26 10:30:20,Unilever
Unilever,"Carbon Measurement & Reporting Manager
Mumbai, India",,https://careers.unilever.com/job/mumbai/carbon-measurement-and-reporting-manager/34155/77628256960,,2025-02-26 10:30:20,Unilever
Unilever,"Assistant Global Procurement Manager - Soda Ash
Mumbai, India",,https://careers.unilever.com/job/mumbai/assistant-global-procurement-manager-soda-ash/34155/77628256720,,2025-02-26 10:30:20,Unilever
Unilever,"Ice Cream – Global ERP Make Process Lead
Rotterdam, Netherlands, London, United Kingdom, Bengaluru, India, Amsterdam, Netherlands, Istanbul, Turkey",,https://careers.unilever.com/job/rotterdam/ice-cream-global-erp-make-process-lead/34155/77558954896,,2025-02-26 10:30:20,Unilever
Unilever,"Assistant Procurement Manager - Pack & Production Asia
City of Taguig, Philippines, Haridwar, India, Tangerang, Indonesia, Bangkok, Thailand",,https://careers.unilever.com/job/city-of-taguig/assistant-procurement-manager-pack-and-production-asia/34155/69241801232,,2025-02-26 10:30:20,Unilever
Unilever,Sign up for job alerts,Select LocationAlgeriaArgentinaAustraliaBelgiumBrazilCambodiaCanadaChileColombiaCosta RicaCzechiaDenmarkEcuadorEgyptEthiopiaFinlandFranceGermanyGreeceHong Kong SARIndiaIndonesiaKuwaitLaosMalaysiaMexicoMoroccoMyanmarNetherlandsNew ZealandNorwayOmanPakistanPhilippinesPolandRemoteRomaniaSaudi ArabiaSingaporeSlovakiaSouth AfricaSouth KoreaSpainSri LankaSwitzerlandThailandTurkeyUnited Arab EmiratesUnited KingdomUnited StatesVietnam,https://www.instagram.com/unileverglobalcareers/,,2025-02-26 10:30:20,Unilever
